AUC,PR_AUC,Precision,Recall,F1,Accuracy,PosEdges,InputGraph,TargetGraph,InputEdges,TargetEdges,Scenario,Seed,BestEpoch
0.9826588834907948,0.9892822973628407,0.6556624209340611,0.9840052015604681,0.786958556497322,0.7336150845253576,7690,509,510,7978,7690,high_density,0,49
0.9803381517189602,0.9881418388397327,0.6526481190498198,0.9811032374600528,0.7838587921847247,0.7294706127553147,7197,85,86,7886,7197,high_density,0,49
0.9700115775266582,0.980318589205869,0.652706366270917,0.9735080870050196,0.7814651071688399,0.727760736196319,7172,180,181,7931,7172,high_density,0,49
0.9818929142800322,0.988181549099873,0.6497840949982008,0.9847307430129516,0.7829385941141401,0.7269938650306749,7335,216,217,8527,7335,high_density,0,49
0.9811410765428709,0.9882500312543074,0.6509889049686445,0.9834811125956516,0.7834163804363601,0.7281064010688691,8233,121,122,8501,8233,high_density,0,49
0.9632374541514681,0.9784491687707191,0.6454491875052623,0.9640342052313883,0.7732109536537395,0.7172409456740443,7952,1146,1147,8197,7952,high_density,0,49
0.9706584980732654,0.9821042337702091,0.6450991719622569,0.9728473936401917,0.7757772245701383,0.7188180630172789,6887,631,632,8131,6887,high_density,0,49
0.9769505217690988,0.9851095663657827,0.6490268618304649,0.9822297955209348,0.7815980629539951,0.7255355404089582,8216,842,843,8081,8216,high_density,0,49
0.9611336647888877,0.9759156459308582,0.6450779510022272,0.9621312782354504,0.7723321422857448,0.7163832048897156,7526,983,984,7831,7526,high_density,0,49
0.9463090163825224,0.9682846271625609,0.6372641915755017,0.9447069339803346,0.7611111111111111,0.7034861448090921,7831,982,983,8359,7831,high_density,0,49
0.956859416267007,0.9741863087520464,0.6461351609265203,0.9596701455997938,0.7722936540854417,0.7170467723231543,7761,189,190,8632,7761,high_density,0,49
0.9830267685554762,0.9886104060157326,0.650904278782532,0.9859681945743686,0.7841428419598258,0.7285847921956434,7483,878,879,8053,7483,high_density,0,49
0.9837214444684637,0.9893765288775126,0.6487482207150632,0.9867549668874173,0.7828239454407678,0.7262480896586857,7852,355,356,7922,7852,high_density,0,49
0.9775326719215416,0.9856461002244521,0.6507055503292568,0.980161541731614,0.7821563860462487,0.7270086438996741,7057,1031,1032,8180,7057,high_density,0,49
0.987682944614904,0.9912978048316918,0.6502998800479808,0.9912237932715748,0.7853590226471583,0.7290955631399317,8204,1217,1218,7954,8204,high_density,0,49
0.9778954308133263,0.9860621676885047,0.6518158966802462,0.9786569495054659,0.7824774985692732,0.7279411764705882,7684,1666,1667,8256,7684,high_density,0,49
0.9589305772070728,0.9744823453955536,0.6449821499404998,0.9628138323069635,0.7724832533612048,0.7164258645191852,8444,307,308,8086,8444,high_density,0,49
0.9774445555390698,0.9855123225850593,0.6517571884984026,0.9801491971172083,0.7829116800484776,0.7282210140346441,7909,801,802,7951,7909,high_density,0,49
0.9606705637911784,0.976757411019592,0.6497408416059035,0.96452790818988,0.7764421815127814,0.7222874282733438,7668,1227,1228,8467,7668,high_density,0,49
0.9769328708804367,0.9855457599507792,0.6478569718253652,0.979722389861195,0.7799557989814548,0.7235968617984309,8285,126,127,9015,8285,high_density,1,28
0.9810233395562865,0.9865629006645159,0.6524842946887492,0.9853385079775765,0.7850884727710016,0.7302716688227684,6957,1408,1409,7747,6957,high_density,1,28
0.968928549021969,0.9791738768735464,0.6470728413694495,0.9762703739213806,0.7782926479721015,0.7218959731543624,8344,637,638,7865,8344,high_density,1,28
0.984247278920949,0.988496000391231,0.6561871687077316,0.9880280721067841,0.7886210115876764,0.7351726985000688,7267,633,634,8248,7267,high_density,1,28
0.9782971095848382,0.9846245665897865,0.6475275176605881,0.9830402793365757,0.780765611845689,0.7239680758199277,8019,241,242,8002,8019,high_density,1,28
0.9720877275020647,0.9820261296255847,0.6501957859407048,0.9763404731905362,0.7805697017180592,0.7255354892902142,7143,575,576,8997,7143,high_density,1,28
0.9727839678064963,0.9812566500573132,0.651404958677686,0.9748917748917749,0.7809759722566262,0.7265924551638837,8085,1237,1238,9125,8085,high_density,1,28
0.9646782176150221,0.9766792335237646,0.6520979020979021,0.9702312138728324,0.7799721189591078,0.7263005780346821,6920,1437,1438,8071,6920,high_density,1,28
0.9649390722637537,0.977176116454536,0.6495021337126601,0.9668266516092603,0.7770151454988938,0.7225437605872389,7084,285,286,7968,7084,high_density,1,28
0.9631020270620766,0.9774693446450031,0.6497758226884358,0.9657990695335094,0.7768787296449884,0.722620394819565,7953,1266,1267,8107,7953,high_density,1,28
0.9750452101823278,0.9826248543945342,0.6475333276725822,0.9802056555269922,0.779874213836478,0.7233290488431876,7780,635,636,7742,7780,high_density,1,28
0.8474729519159929,0.9106266251782643,0.6287691124967968,0.8626508848001875,0.7273715415019762,0.676667057306926,8533,184,185,8229,8533,high_density,1,28
0.964566990499984,0.9779431312841492,0.6514897002917514,0.9665529905561385,0.7783469764985477,0.7247507869884575,7624,137,138,7817,7624,high_density,1,28
0.9451066291649166,0.9650620800826328,0.6488188976377953,0.9545630068219848,0.7725402364706495,0.7189470974385378,7769,1449,1450,7820,7769,high_density,1,28
0.9802497182138751,0.9862358944112706,0.6503916449086162,0.9831601105117748,0.7828819862762558,0.7273385080910406,7601,682,683,8322,7601,high_density,1,28
0.9322260044075572,0.9568788198032655,0.6422315158210369,0.9500408544414615,0.7663841807909605,0.7104003735263219,8567,737,738,8128,8567,high_density,1,28
0.9823236347243277,0.9886541670230968,0.6503616947984844,0.9835894764261527,0.7829963711767756,0.7274029695233134,7678,295,296,7823,7678,high_density,1,28
0.9825643483276947,0.9878058563431457,0.651205773631403,0.9881143162393162,0.7850397877984084,0.7294337606837606,7488,811,812,8348,7488,high_density,1,28
0.9542152597237002,0.9638802627265906,0.6560770156438026,0.9777618364418939,0.7852513322771136,0.7326040172166427,8364,968,969,8898,8364,high_density,1,28
0.9670614542294197,0.9783735451687736,0.6548631224890218,0.9729317046085508,0.7828223599709611,0.7300805108273182,7204,628,629,7864,7204,high_density,1,28
0.9721478962442353,0.9820957972792412,0.6535370484853837,0.975609756097561,0.7827374656230167,0.7292023731048122,7585,167,168,8401,7585,high_density,1,28
0.9687395728460894,0.9788530870190457,0.6524165525955565,0.9728371800910661,0.781041220219337,0.7272727272727273,6369,1234,1235,8439,6369,high_density,1,28
0.981017716126068,0.9864626320426031,0.6536602957086188,0.98478756927089,0.785763828680423,0.7315005976312072,9203,71,72,8900,9203,high_density,1,28
0.971608721611647,0.9809307303706736,0.6479381876207273,0.9774483719751679,0.7792929292929293,0.7231724312682123,7893,343,344,7854,7893,high_density,1,28
0.9629522142573504,0.9768280794773987,0.6479344666607945,0.9681495130297447,0.7763178724077885,0.7210450118452224,7598,170,171,8155,7598,high_density,1,28
0.960511157410408,0.9754144402469587,0.6454190670879019,0.9648562300319489,0.7734535938978899,0.717391304347826,7199,713,714,8187,7199,high_density,1,28
0.9707294057235588,0.9806187317041211,0.652547741877093,0.9759068760151597,0.7821229050279329,0.7281402273957769,7388,1267,1268,7953,7388,high_density,1,28
0.9629745642028564,0.9774715092947448,0.6470400255652313,0.9686640354024638,0.775840597758406,0.7201291711517761,8361,844,845,8428,8361,high_density,1,28
0.9810871797117666,0.9874338824616182,0.6511849092494254,0.9841878294202204,0.7837824946339137,0.7284978437949209,8348,810,811,7810,8348,high_density,1,28
0.9831542490458646,0.9874297234317898,0.6552924199983023,0.9877175025588536,0.7878756952594785,0.7340711361310133,7816,99,100,8742,7816,high_density,1,28
0.9822038532188475,0.9879062843437816,0.6524859489840035,0.9864052287581699,0.7854280510018214,0.7305228758169935,7650,110,111,7810,7650,high_density,1,28
0.9810306733112262,0.986896551588987,0.6537896465301184,0.9837451235370611,0.7855251544571933,0.7314044213263979,7690,509,510,7978,7690,high_density,1,28
0.9788074975815595,0.9865526626599963,0.6467032967032967,0.9812421842434348,0.7795992714025501,0.7225927469779074,7197,85,86,7886,7197,high_density,1,28
0.9761244229511247,0.9837404308619891,0.648881080081376,0.978388176240937,0.7802735460914044,0.724484104852203,7172,180,181,7931,7172,high_density,1,28
0.9794343635416565,0.985276059346427,0.6526144382124118,0.9835037491479209,0.784599488824841,0.7299931833674165,7335,216,217,8527,7335,high_density,1,28
0.9802436297186718,0.9866674634773743,0.6549295774647887,0.9827523381513421,0.7860300189439938,0.732479047734726,8233,121,122,8501,8233,high_density,1,28
0.9760711606788618,0.9844898319500861,0.649870693251022,0.9796277665995976,0.781383218817393,0.7259180080482898,7952,1146,1147,8197,7952,high_density,1,28
0.9715877893525194,0.9820805676953386,0.6471892777938483,0.9745898068825323,0.7778421601576081,0.7216494845360825,6887,631,632,8131,6887,high_density,1,28
0.9689015273710121,0.9807771992180442,0.6506250510662636,0.9692064264849075,0.7785871425079443,0.7243792599805258,8216,842,843,8081,8216,high_density,1,28
0.9562388167824832,0.972146996820136,0.6490833932422717,0.9597395694924262,0.7744183553125336,0.7204358224820622,7526,983,984,7831,7526,high_density,1,28
0.9611646139627481,0.9744176763524521,0.6443745751189667,0.9683309922104457,0.7738149905607429,0.7169582428808581,7831,982,983,8359,7831,high_density,1,28
0.9559960872689961,0.9725481635698684,0.6423938424284356,0.9570931580981832,0.7687849306561788,0.7121504960700941,7761,189,190,8632,7761,high_density,1,28
0.9777035886001052,0.9843838904992027,0.6529887201350031,0.9824936522784979,0.7845480738448405,0.73018842710143,7483,878,879,8053,7483,high_density,1,28
0.9828275594680915,0.988545979930133,0.655924009838012,0.9849719816607234,0.7874560912284274,0.7341441670911869,7852,355,356,7922,7852,high_density,1,28
0.9761240526316921,0.9836647769336657,0.6515751744953783,0.9788862122715035,0.7823772580553825,0.7277171602664022,7057,1031,1032,8180,7057,high_density,1,28
0.984086974257839,0.9886747037247343,0.656072644721907,0.9863481228668942,0.7880027266530334,0.734641638225256,8204,1217,1218,7954,8204,high_density,1,28
0.9812250829281882,0.9864193829996922,0.6538992408557626,0.9864653826132223,0.7864702220377672,0.7321707444039562,7684,1666,1667,8256,7684,high_density,1,28
0.9542873131782922,0.9720978917709634,0.6428401049534865,0.957484604452866,0.7692307692307693,0.7127546186641402,8444,307,308,8086,8444,high_density,1,28
0.9741534125670015,0.9825873736165661,0.6497734519214633,0.9791376912378303,0.78115700812024,0.7256922493361992,7909,801,802,7951,7909,high_density,1,28
0.9655716642053679,0.9787267892981435,0.6531903673756372,0.9692227438706312,0.7804263362385803,0.7273082942097027,7668,1227,1228,8467,7668,high_density,1,28
0.9774431181844437,0.986104594578303,0.6525689474953767,0.9796016898008449,0.7833220731589615,0.7290283645141823,8285,126,127,9015,8285,high_density,2,36
0.9799408671708872,0.9866977941288556,0.6481850061605535,0.9830386660917062,0.7812428604066712,0.7247376742848929,6957,1408,1409,7747,6957,high_density,2,36
0.958054955237354,0.9746215018074892,0.6449111470113086,0.9568552253116012,0.7705076240108087,0.7150047938638543,8344,637,638,7865,8344,high_density,2,36
0.9844751365616757,0.9895772888262966,0.6488245931283906,0.9874776386404294,0.7831068914715993,0.7265033714049814,7267,633,634,8248,7267,high_density,2,36
0.9795662381280797,0.9866504509063788,0.6533178884659937,0.9846614291058735,0.7854762496891321,0.731076194039157,8019,241,242,8002,8019,high_density,2,36
0.975234391434249,0.9846361434150026,0.6525439580995137,0.9767604647907042,0.7823941687692739,0.7283354332913342,7143,575,576,8997,7143,high_density,2,36
0.9729367890406853,0.9818533850889957,0.6516798418972332,0.9788497217068646,0.7824410499777547,0.7278293135435993,8085,1237,1238,9125,8085,high_density,2,36
0.959066989792509,0.974827448259009,0.6463343677269201,0.963150289017341,0.773560817084494,0.7180635838150289,6920,1437,1438,8071,6920,high_density,2,36
0.9636263184131314,0.9774427518825634,0.6431468729365154,0.9624505928853755,0.7710489115069268,0.7142151326933935,7084,285,286,7968,7084,high_density,2,36
0.9676177987016612,0.9804405679434931,0.6474396703943496,0.9681881051175657,0.7759750075581981,0.7204828366654092,7953,1266,1267,8107,7953,high_density,2,36
0.9727301068589289,0.9826958423743897,0.6508591065292096,0.9737789203084833,0.780226570545829,0.725706940874036,7780,635,636,7742,7780,high_density,2,36
0.9679587959631264,0.9776469985873468,0.6420209488601355,0.9769131606703387,0.7748292048147976,0.7161021914918552,8533,184,185,8229,8533,high_density,2,36
0.9643758347472885,0.9785206034836119,0.6460634753638436,0.9665529905561385,0.7744613767735155,0.718520461699895,7624,137,138,7817,7624,high_density,2,36
0.9389940690084181,0.9651270746444838,0.6403508771929824,0.9396318702535719,0.7616464082633418,0.7059467112884541,7769,1449,1450,7820,7769,high_density,2,36
0.9815508560498128,0.9883646719466413,0.6491609425267368,0.9822391790553875,0.7816982514919903,0.7256939876332061,7601,682,683,8322,7601,high_density,2,36
0.9731538038748915,0.980741480096965,0.6471769521896965,0.9780553285864363,0.7789346472064702,0.7224232520135403,8567,737,738,8128,8567,high_density,2,36
0.9816736024029441,0.9877368222546252,0.6477857878475798,0.9830685074238082,0.7809622348680807,0.7242771555092472,7678,295,296,7823,7678,high_density,2,36
0.977318053615129,0.9856334068249262,0.6466801869323693,0.9794337606837606,0.7790110998990918,0.7221554487179487,7488,811,812,8348,7488,high_density,2,36
0.9500934552239437,0.9637515853626495,0.6499358563181526,0.9691535150645624,0.7780764062200038,0.7235772357723578,8364,968,969,8898,8364,high_density,2,36
0.9701975327729889,0.9807923865630453,0.6418141996714729,0.9762631871182677,0.7744741768527695,0.7157134925041644,7204,628,629,7864,7204,high_density,2,36
0.9702941438472091,0.9819560837698522,0.6496832101372756,0.9733684904416612,0.7792495646208243,0.7242584047462096,7585,167,168,8401,7585,high_density,2,36
0.9644121075251625,0.9778618650370877,0.6457808564231738,0.9660857277437588,0.774108322324967,0.7180876118699953,6369,1234,1235,8439,6369,high_density,2,36
0.9786423633478488,0.9858137876109416,0.6531511997687193,0.9819624035640552,0.7844958548548114,0.7302510051070303,9203,71,72,8900,9203,high_density,2,36
0.9708953364900546,0.9821177903532881,0.6446162898209633,0.9716204231597618,0.7750378979282466,0.7179779551501331,7893,343,344,7854,7893,high_density,2,36
0.9652064822755411,0.978472855415298,0.6489803125275889,0.9674914451171361,0.7768560105680317,0.7220979205053961,7598,170,171,8155,7598,high_density,2,36
0.9660812905961282,0.978389483541677,0.6428966279712548,0.9693012918460897,0.7730571096216695,0.7154465898041394,7199,713,714,8187,7199,high_density,2,36
0.9714682408353851,0.9822262325208234,0.6468104222821204,0.9744179750947483,0.7775137703855708,0.7211694639956686,7388,1267,1268,7953,7388,high_density,2,36
0.9689379162150442,0.9805161528855745,0.648605577689243,0.9735677550532233,0.778537611783272,0.7230594426504007,8361,844,845,8428,8361,high_density,2,36
0.983131667182864,0.9894173360425248,0.6513819592935772,0.9852659319597509,0.7842669845053635,0.7289770004791567,8348,810,811,7810,8348,high_density,2,36
0.9813120610400522,0.9870495272747756,0.6486463692333643,0.984007164790174,0.7818838001321609,0.7254989764585466,7816,99,100,8742,7816,high_density,2,36
0.9798214874620873,0.987361396992405,0.6554614511481708,0.9813071895424836,0.7859498508087734,0.7327450980392157,7650,110,111,7810,7650,high_density,2,36
0.982697235698668,0.9887023094404183,0.6511208451430044,0.9858257477243173,0.784254900946568,0.7288036410923276,7690,509,510,7978,7690,high_density,2,36
0.9801883451932338,0.9872434355507658,0.6512848853274386,0.9824927052938724,0.7833167165171153,0.728220091704877,7197,85,86,7886,7197,high_density,2,36
0.9790838737682548,0.9857313178312179,0.6478963806724233,0.9834076965978806,0.7811496289733082,0.724484104852203,7172,180,181,7931,7172,high_density,2,36
0.9833451497591411,0.9888981176442501,0.6543891402714932,0.9858214042263121,0.7866195267881425,0.7325835037491479,7335,216,217,8527,7335,high_density,2,36
0.9826617908993897,0.9885140930256413,0.6518839881095846,0.9855459735211952,0.7847195357833656,0.7296246811611806,8233,121,122,8501,8233,high_density,2,36
0.9773100689144931,0.9852273605766303,0.647014863406128,0.9798792756539235,0.779394848712178,0.7226483903420523,7952,1146,1147,8197,7952,high_density,2,36
0.9705431826331975,0.9821295139992854,0.6450899297874387,0.9738638013648904,0.7760934968757233,0.7190358646725715,6887,631,632,8131,6887,high_density,2,36
0.9710049927516927,0.981793128874991,0.6451143619170775,0.9715189873417721,0.77536548642479,0.7185370009737099,8216,842,843,8081,8216,high_density,2,36
0.9586899439547649,0.9749180620687442,0.6432883522727273,0.9627956417751794,0.771261309207025,0.7144565506245018,7526,983,984,7831,7526,high_density,2,36
0.955503684730821,0.9718500834401301,0.645743766122098,0.9590090665304559,0.7718000102769642,0.7164474524326395,7831,982,983,8359,7831,high_density,2,36
0.9663817851975494,0.9785360804808779,0.6446578631452581,0.968689601855431,0.77413375894558,0.7173688957608556,7761,189,190,8632,7761,high_density,2,36
0.9785440253732774,0.9856574176528552,0.6560293197461339,0.9807563811305626,0.7861810391001607,0.733262060670854,7483,878,879,8053,7483,high_density,2,36
0.9844582510135934,0.9894712101720373,0.6471619365609349,0.9873917473255222,0.7818676885841065,0.7245287824758023,7852,355,356,7922,7852,high_density,2,36
0.9797196753037257,0.9862830157827086,0.6479850046860356,0.9797364319115771,0.7800530264568173,0.7237494686127249,7057,1031,1032,8180,7057,high_density,2,36
0.9858260267612736,0.9900937419755641,0.6543329302700523,0.9893954168698196,0.7877141054878937,0.7333617747440273,8204,1217,1218,7954,8204,high_density,2,36
0.9775351562404733,0.9858538065512334,0.6502599653379549,0.9765747006767309,0.7806908031627132,0.7256637168141593,7684,1666,1667,8256,7684,high_density,2,36
0.9576003108842474,0.9740773638479026,0.6440180765876476,0.9619848413074372,0.7715249085814694,0.7151231643770725,8444,307,308,8086,8444,high_density,2,36
0.9746575108907699,0.9834109631110214,0.6500587149807079,0.9798963206473638,0.7816045585194897,0.7261980022758883,7909,801,802,7951,7909,high_density,2,36
0.9618449445003645,0.977662124576869,0.6477332399789952,0.9651799687010955,0.7752173457630669,0.7201356285863328,7668,1227,1228,8467,7668,high_density,2,36
