AUC,Precision,Recall,F1,Accuracy,MRR,PosEdges,NegEdges,InputGraph,TargetGraph
0.9748894063588962,0.6512815169827048,0.9808567393692139,0.7827938137874898,0.7278361839008316,1.0,6373,6373,515,516
0.9681306392802494,0.6484009360374415,0.9709446634545189,0.7775504238526747,0.7222222222222222,1.0,6849,6849,516,517
0.9758709930220111,0.6553323029366306,0.9805468643721943,0.7856130790190736,0.7324173581825602,1.0,7351,7351,517,518
0.9718643982356646,0.6479007633587787,0.9840579710144928,0.7813578826237054,0.7246376811594203,1.0,6900,6900,518,519
0.9691858064658871,0.6538461538461539,0.9723715651135006,0.7819142548336736,0.7287933094384708,1.0,6696,6696,519,520
0.9752034494674673,0.64822206095791,0.976763258611263,0.7792802617230098,0.7233460907599781,1.0,7316,7316,520,521
0.9845803413597808,0.6465045848405822,0.9855091048986919,0.7807975615951231,0.7233264939728136,1.0,7798,7798,521,522
0.9829120691316898,0.6493335836305613,0.9853297251103831,0.7828005657708628,0.7266058965959266,1.0,7021,7021,522,523
0.9816496011412402,0.6457376212353242,0.984563497211052,0.7799414273236397,0.722207809054352,1.0,7709,7709,523,524
0.9819428972413491,0.6497510699624421,0.9852980132450331,0.7830938470445813,0.7270860927152318,1.0,7550,7550,524,525
0.9841498804602213,0.6509527754763877,0.9864406779661017,0.7843274270027452,0.728750784682988,1.0,7965,7965,525,526
0.9725568754440935,0.650686800691349,0.976518771331058,0.7809804563817011,0.7261433447098976,1.0,7325,7325,526,527
0.9779853164232459,0.6479313734250737,0.9810580435664998,0.7804326767839845,0.72398863482614,1.0,7391,7391,527,528
0.972569602263949,0.6496503496503496,0.9723930393824415,0.7789131687889744,0.7239958131623708,1.0,7643,7643,528,529
0.9726704582305641,0.6484022556390977,0.9759513368227472,0.7791518436952962,0.7233696420993069,1.0,7069,7069,529,530
0.9571546803501458,0.6400287238407879,0.9541214252943875,0.7661324983115368,0.7087475149105368,1.0,6539,6539,530,531
0.9768277177013446,0.6463759633206516,0.9800325395651531,0.778979543851399,0.7219346250554651,1.0,6761,6761,531,532
0.9759750689583647,0.6459876543209877,0.9756059664387818,0.7772963604852686,0.7204785581106277,1.0,6436,6436,532,533
0.9743154525655114,0.646595385481148,0.9763489590709531,0.7779721266151329,0.7213567483359298,1.0,7061,7061,533,534
0.9678410773855013,0.6506926244852115,0.9658238399555432,0.777541662006487,0.7236732425673799,1.0,7198,7198,534,535
0.971963395047779,0.6466873998680615,0.9747159090909091,0.7775196872698431,0.72109375,1.0,7040,7040,535,536
0.9710297800042272,0.6514740108611327,0.9751778197125853,0.781117376896692,0.7267382784148643,1.0,6889,6889,536,537
0.9643839590247477,0.6469266898100878,0.9646772228989038,0.7744774477447744,0.7190925700365408,1.0,6568,6568,537,538
0.9809814439140003,0.6486762577679408,0.9848778596355177,0.7821802504619175,0.7257334884322089,1.0,7737,7737,538,539
0.9779163025197493,0.6483082242529019,0.9817977808253335,0.7809401031336771,0.7245979304326143,1.0,8021,8021,539,540
0.9791983267224322,0.6518834513844173,0.9808647208429212,0.7832309849620425,0.7285333656291632,1.0,8257,8257,540,541
0.9633803745369212,0.6417132216014898,0.9637812893301636,0.7704432396176849,0.7128373654034401,1.0,7151,7151,541,542
0.979522563193604,0.6469710781470125,0.9879777271576816,0.7819119635434925,0.7244368514300177,1.0,7902,7902,542,543
0.9733686277445697,0.6485381134702402,0.9753958905902369,0.7790728061464486,0.7234000785237534,1.0,7641,7641,543,544
0.9750301577265497,0.6492316784869976,0.9794917521176995,0.7808779100764173,0.7251448952296032,1.0,6729,6729,544,545
0.9583192285151048,0.6456017164033548,0.9664233576642336,0.774087932647334,0.7179562043795621,1.0,6850,6850,545,546
0.9728293041169118,0.6528195671163739,0.9766226223319298,0.7825479930191972,0.728619137505445,1.0,6887,6887,546,547
0.975361921940326,0.6459869848156182,0.9775151813556541,0.7779011297590283,0.7209092401116035,1.0,6093,6093,547,548
0.9714108036133786,0.649146686210868,0.975609756097561,0.7795800326920659,0.7241542092840283,1.0,6355,6355,548,549
0.9541494868450131,0.6475615420343707,0.9592679234897482,0.7731810115350488,0.7185908903261319,1.0,7267,7267,549,550
0.9734555832555456,0.6480702396195354,0.9760330578512396,0.7789381114653182,0.7230027548209367,1.0,7260,7260,550,551
0.95546207112452,0.6406644410064327,0.9532347952507875,0.7663014365717068,0.7092924642597529,1.0,8254,8254,551,552
0.9629803996848594,0.6461256863941428,0.9605442176870749,0.7725697610797009,0.7172335600907029,1.0,6615,6615,552,553
0.9573521143081426,0.6405895691609977,0.9543918918918919,0.7666214382632293,0.7094594594594594,1.0,7104,7104,553,554
0.9684057918912273,0.6484232723090194,0.9729613116640299,0.7782123547682043,0.722709621746009,1.0,6953,6953,554,555
0.9850299330837975,0.6505925992943092,0.9899504405286343,0.7851722443631599,0.7291437224669604,1.0,7264,7264,555,556
0.979685047579664,0.6467580084909301,0.9819806621740405,0.7798720186154741,0.7228244945795488,1.0,6826,6826,556,557
0.9614058766187349,0.6412393162393163,0.9627847289059993,0.7697832499679363,0.7120628809752968,1.0,6234,6234,557,558
0.9714747647707735,0.6485277674245248,0.97165991902834,0.7778709136630344,0.7225324584671227,1.0,7163,7163,558,559
0.9854335772545196,0.6486211364057005,0.989273112208892,0.7835224414510089,0.7266760762173606,1.0,7085,7085,559,560
0.9759577035977416,0.6473049716050613,0.9805312405674615,0.7798115585428794,0.723136130395412,1.0,6626,6626,560,561
0.9821731858949311,0.6544515494343335,0.9843403205918619,0.7861926334449478,0.7323057953144266,1.0,8110,8110,561,562
0.9739893548898257,0.6483111222864806,0.978742249778565,0.7799737823938692,0.7239023155763634,1.0,7903,7903,562,563
0.9844963787765854,0.6479439252336449,0.9877475423849551,0.7825498052937525,0.7255307023792563,1.0,7019,7019,563,564
0.9817987333720812,0.649154051647373,0.9852682794972294,0.7826507058886683,0.7263819435058791,1.0,7399,7399,564,565
0.9651739871146742,0.6457466289329116,0.9675729608381143,0.7745607028753994,0.7183836368171614,1.0,8018,8018,565,566
0.9757158086404454,0.6504746515855383,0.9791730009121313,0.7816747572815534,0.7265126178169656,1.0,6578,6578,566,567
0.9785424540563988,0.6527721976697469,0.9818703731681523,0.7841930618401206,0.7297930200936698,1.0,6619,6619,567,568
0.9640963327456188,0.6444954128440367,0.9665657677490369,0.7733377366798767,0.7167033571821684,1.0,7268,7268,568,569
0.9489294267645714,0.6400824742268041,0.9483137829912024,0.764291693337929,0.707539100684262,1.0,8184,8184,569,570
0.9736478044304011,0.6460270296175596,0.9756803705848291,0.7773484804797878,0.7205414012738853,1.0,6908,6908,570,571
0.9834797418454864,0.6512617816965643,0.9858852408714329,0.7843759536161123,0.7289812826020252,1.0,6518,6518,571,572
0.959074600821288,0.6408490566037736,0.9629997164729232,0.769570635550017,0.711652962857953,1.0,7054,7054,572,573
0.9658387650309403,0.6485538169748696,0.9731075697211156,0.7783531554088658,0.7228941377347752,1.0,7028,7028,573,574
0.9791518937023814,0.6550955177283877,0.9795487384683783,0.7851224944320713,0.7319106368789596,1.0,8997,8997,574,575
0.9738872981185205,0.6491113799199777,0.9766204675906481,0.7798770262716601,0.7243455130897382,1.0,7143,7143,575,576
0.9825047343458043,0.6527409822702263,0.9861453201970444,0.7855303494788474,0.7307573891625616,1.0,6496,6496,576,577
0.9756162839888616,0.6466876971608833,0.9786500464129426,0.7787685326861183,0.721986473942448,1.0,7541,7541,577,578
0.9721552962742767,0.6475136012217237,0.9747126436781609,0.7781155015197568,0.7220545977011494,1.0,6960,6960,578,579
0.9740151196839922,0.6467735132855336,0.9761298535964353,0.7780314561136479,0.7215149586250795,1.0,6284,6284,579,580
0.968207453082282,0.6437599575146044,0.9691397505596419,0.7736294594422107,0.7164214902462424,1.0,6254,6254,580,581
0.979337901707035,0.647912885662432,0.9823113207547169,0.7808154975785033,0.7242531446540881,1.0,7632,7632,581,582
0.9750193410697613,0.6480096056155906,0.9826330532212885,0.7809873657260533,0.7244397759103641,1.0,7140,7140,582,583
0.9737288013171727,0.6491889522139412,0.9767810026385224,0.779984198051093,0.7244722955145119,1.0,7580,7580,583,584
0.9775153668590051,0.6481307533345858,0.97997443544951,0.7802340702210663,0.723973867348388,1.0,7041,7041,584,585
0.958008013774066,0.6481146056314836,0.9595319356411507,0.7736609336609337,0.7192832764505119,1.0,8204,8204,585,586
0.980410345046367,0.6475471698113208,0.9819742489270387,0.780443433769187,0.7237482117310443,1.0,6990,6990,586,587
0.9470184758142147,0.6397152301042461,0.947408058240241,0.7637357077810382,0.7069160286180495,1.0,7967,7967,587,588
0.9679047713672041,0.6471672487388436,0.9723072438420055,0.7770982584891374,0.7211047952193558,1.0,6861,6861,588,589
0.9577850340256246,0.6421229676695944,0.960715783587306,0.7697563707644918,0.712638053963372,1.0,7153,7153,589,590
0.9616241703353473,0.6468807266353278,0.9619668246445497,0.7735696250774141,0.7184241706161137,1.0,8440,8440,590,591
0.9731560893225849,0.6494666551036337,0.9781870428422152,0.7806327200708814,0.7251175548589341,1.0,7656,7656,591,592
0.9491652374782485,0.6434326061374128,0.9515394912985274,0.767726953610196,0.7121151271753682,1.0,7470,7470,592,593
0.9724087860691112,0.6471482889733841,0.9733130003812428,0.7774056029232643,0.7213114754098361,1.0,7869,7869,593,594
0.9703476326449301,0.6516900247320693,0.9711302211302212,0.7799703996053281,0.726044226044226,1.0,8140,8140,594,595
0.9796965730332547,0.6538194099533128,0.9866586718632888,0.7864738917433385,0.7321241193224404,1.0,6671,6671,595,596
0.9745882747495763,0.6477022214685433,0.9757312555881977,0.7785761606278346,0.722506067186103,1.0,7829,7829,596,597
0.9622764043549835,0.6468085106382979,0.9662797125483693,0.7749085669954561,0.7193200663349917,1.0,7236,7236,597,598
0.9641584445677333,0.6463179185437161,0.9648641229755696,0.7741011947365524,0.7184326104858633,1.0,7286,7286,598,599
0.9598457549825556,0.644551668677121,0.9624737316121285,0.7720650210716435,0.7158510957670369,1.0,6662,6662,599,600
0.9686950321037973,0.6471640265712826,0.9731079523626585,0.7773515421206076,0.7212831348444103,1.0,7809,7809,600,601
0.9638013305619978,0.6503196259898865,0.9654390934844193,0.7771506755601163,0.7231586402266289,1.0,7060,7060,601,602
0.9601187246394955,0.6468995143817706,0.9592854175321978,0.7727145964638296,0.71783686470018,1.0,7221,7221,602,603
0.965851988995044,0.6481590203807767,0.968421052631579,0.7765663467818922,0.7213659147869674,1.0,7980,7980,603,604
0.9225606359211518,0.6359241353663072,0.9249492900608519,0.7536774833342516,0.6977011494252874,1.0,7395,7395,604,605
0.9648548386395432,0.6471131639722864,0.965274906986358,0.7748036721601593,0.7194432961278765,1.0,7257,7257,605,606
0.9588967849773885,0.6489380688916652,0.9652243164321741,0.776093916755603,0.7215290682240509,1.0,7534,7534,606,607
0.9646337573348834,0.6459830770630516,0.9632342965676299,0.7733362378825835,0.717677384344051,1.0,7371,7371,607,608
0.9765309362614768,0.6477178804297915,0.9817650334075724,0.7805013002821889,0.7239003340757239,1.0,7184,7184,608,609
0.964325515046512,0.646106100281253,0.9702883775123798,0.77568842056238,0.719414506262744,1.0,6866,6866,609,610
0.9763279029508571,0.6484743915728296,0.97728205830026,0.7796277089360772,0.7237580402353907,1.0,7307,7307,610,611
0.969122526017454,0.6467512429281673,0.9726698465901766,0.7769139679761108,0.7207038803661209,1.0,7757,7757,611,612
0.9693770281297961,0.6454990215264188,0.9741582988777319,0.7764830508474576,0.7195806261075015,1.0,6772,6772,612,613
0.9744778790036358,0.6518693995262128,0.9820015515903802,0.7835830134951096,0.7287820015515903,1.0,6445,6445,613,614
0.9696192759829577,0.64738163891731,0.9694943585457585,0.7763524818739542,0.7207131912522635,1.0,7179,7179,614,615
0.9778321386748399,0.6565368141953906,0.9791634980988593,0.7860325987424455,0.7334600760456274,1.0,6575,6575,615,616
0.9742992363022023,0.6461589995533721,0.9760499241018722,0.7775613033254954,0.7207792207792207,1.0,5929,5929,616,617
0.9668523748213423,0.6511506276150628,0.9715177526336325,0.7797087834664161,0.7255169722980882,1.0,7689,7689,617,618
0.9817951762421265,0.6513761467889908,0.9855993772703684,0.7843683857312478,0.7290477426050856,1.0,7708,7708,618,619
0.963634098001637,0.644517311216125,0.9677092383434694,0.7737192474674385,0.7169852302345786,1.0,6906,6906,619,620
0.9723371249532704,0.6418842717098985,0.9775399656493592,0.7749266862170088,0.7160787422380763,1.0,7569,7569,620,621
0.9831098690777038,0.6542662898174318,0.9867511520737328,0.7868265123329199,0.7326612903225806,1.0,8680,8680,621,622
0.9779165517138326,0.6525089762676242,0.9798790110468175,0.7833675024969774,0.7290241977906365,1.0,7604,7604,622,623
0.9802133960809768,0.6500747104968249,0.9852795470629866,0.7833230180611039,0.7274593064401982,1.0,7065,7065,623,624
0.9835534734147597,0.6502534395365677,0.9851892484914976,0.7834242093784078,0.7276467361492046,1.0,7292,7292,624,625
0.9810113652811465,0.6528626151775546,0.9846970643347908,0.7851584386478242,0.7305590256089943,1.0,6404,6404,625,626
0.971232873879465,0.6444678004968469,0.9748518572047984,0.7759562841530054,0.7185286891169244,1.0,6919,6919,626,627
0.9705667119257282,0.6478551484897199,0.973677517802645,0.7780318040949042,0.7222151576805697,1.0,7864,7864,627,628
0.9693987292210109,0.6473354231974922,0.9745974458634092,0.7779501385041552,0.7218212104386452,1.0,7204,7204,628,629
0.9696592725385972,0.6524696080931736,0.9727503168567807,0.7810512389965909,0.7273130544993663,1.0,7890,7890,629,630
0.9806269435521319,0.6477401587558723,0.9835198622555651,0.7810714460125995,0.724326651088427,1.0,8131,8131,630,631
0.9738520790164714,0.6447809834180006,0.9767678234354581,0.7767898383371824,0.7193262668796283,1.0,6887,6887,631,632
0.9793565303665892,0.6498637602179836,0.9831474296799224,0.7824954163852167,0.726721629485936,1.0,8248,8248,632,633
0.9850044563182815,0.6505074302283436,0.9878904637401954,0.7844615636780855,0.7285674969038117,1.0,7267,7267,633,634
0.9858993618866144,0.651566757493188,0.9883750968741927,0.7853843785281741,0.7299147507104108,1.0,7742,7742,634,635
0.977112628121675,0.6517681308331192,0.9784061696658097,0.7823629169022046,0.727827763496144,1.0,7780,7780,635,636
0.9744368675305507,0.6493637819162383,0.9797838525111252,0.7810662882627205,0.7253655435473617,1.0,7865,7865,636,637
0.9667243569649832,0.647887323943662,0.9702780441035475,0.7769673704414587,0.7214765100671141,1.0,8344,8344,637,638
0.9729848518494586,0.6503873039863971,0.9736953754773017,0.7798606784844537,0.7251449582802998,1.0,7071,7071,638,639
0.9757308213820142,0.6490864569598794,0.9792554703040637,0.7806977797915723,0.7249218527990906,1.0,7038,7038,639,640
0.9752248402456882,0.6490192153722978,0.9790157004830918,0.7805729417428984,0.7247886473429952,1.0,6624,6624,640,641
0.9756090712775157,0.6468465045592705,0.9795742232451093,0.7791762013729977,0.7223820483314154,1.0,6952,6952,641,642
0.9671412337826637,0.6442923576379749,0.973356309650053,0.7753550498917692,0.7179878048780488,1.0,7544,7544,642,643
0.9648929487078736,0.6482453716496269,0.9714285714285714,0.7775936360623136,0.7221532091097308,1.0,7245,7245,643,644
0.9439945887545914,0.6422362521731174,0.9458294030454116,0.7650136239782016,0.7094731168306159,1.0,7421,7421,644,645
0.9681010404543556,0.6501809408926418,0.9672832689122032,0.7776482992064814,0.7234262838210933,1.0,7244,7244,645,646
0.9623600420213843,0.6461328407356839,0.9685769323380689,0.7751601869248929,0.7190585119190946,1.0,8306,8306,646,647
0.9703247759653721,0.6468831991314575,0.9741144414168937,0.7774696895558093,0.7211852861035423,1.0,7340,7340,647,648
0.9758833242079542,0.6494231132967656,0.9794608472400513,0.7810065396644867,0.7253601483383255,1.0,7011,7011,648,649
0.9633998220983213,0.6469986357435198,0.9694646735658617,0.7760675019176682,0.7202631915165453,1.0,7827,7827,649,650
0.9698523643176228,0.6481033764068361,0.9665547681213478,0.7759257410919254,0.7208752952878279,1.0,8043,8043,650,651
0.9668834616841308,0.6483409482435772,0.9725842696629213,0.778032447979866,0.7225280898876405,1.0,8900,8900,651,652
0.9691529144561675,0.6485700890764182,0.9757370574128932,0.7792046862678833,0.7235153054027367,1.0,7089,7089,652,653
0.9702740652616109,0.6519988765096901,0.971946964410328,0.7804550039224476,0.7265875785066295,1.0,7165,7165,653,654
0.9699794907294046,0.6463909164639091,0.973270013568521,0.7768451832999405,0.7204206241519674,1.0,7370,7370,654,655
0.9732308769312541,0.6494632889652211,0.9775106630476929,0.7804148178722526,0.7249579940545431,1.0,7737,7737,655,656
0.9811187029987593,0.652025329178812,0.9867660480681473,0.7852084972462627,0.7300730149072102,1.0,6574,6574,656,657
0.9546484792587325,0.6424021838034577,0.9568753080335141,0.7687206137094779,0.7121118777723017,1.0,8116,8116,657,658
0.9742032088798837,0.6554653577496696,0.9792694965449161,0.7852982753746113,0.7322662529967564,1.0,7091,7091,658,659
0.9424452122844317,0.6445813052547928,0.9435800494401628,0.7659348441926346,0.7116475207212447,1.0,6877,6877,659,660
0.9649087480222774,0.6482985129094061,0.9664082687338501,0.7760183466200721,0.7210662314701483,1.0,7353,7353,660,661
0.9661808108633269,0.6469911843618245,0.9678899082568807,0.775557087066391,0.7198967889908257,1.0,6976,6976,661,662
0.9542914434584596,0.6489914035237041,0.9759375399974402,0.7795726408342705,0.7240496608217074,1.0,7813,7813,662,663
0.9423726165120663,0.6431972166269914,0.9401766595289079,0.7638360334891813,0.7093147751605996,1.0,7472,7472,663,664
0.9553009165779228,0.6441071576677448,0.954640442532268,0.7692155309033281,0.7135832821143209,1.0,8135,8135,664,665
0.971010420624871,0.6478146774047597,0.9730868560554574,0.7778139939156888,0.7220334375424765,1.0,7357,7357,665,666
0.9628215613437009,0.6459356752247659,0.9644339883753114,0.7736885928393006,0.7178937171325768,1.0,7226,7226,666,667
0.9721355958735813,0.6508148543948704,0.9727139624650606,0.7798527371678583,0.7254092905630241,1.0,7513,7513,667,668
0.9558431619642427,0.6424065530552678,0.9585557740938466,0.7692654602852472,0.7124894633323967,1.0,7118,7118,668,669
0.9723378633340936,0.6472314615535121,0.9752358490566038,0.778078325296954,0.7218455188679245,1.0,6784,6784,669,670
0.9777905394399695,0.648517745302714,0.9808032331396818,0.780777157794199,0.7246148017176055,1.0,7918,7918,670,671
0.9774947858037416,0.6525255495919418,0.9795805739514348,0.7832840563081946,0.7289735099337749,1.0,9060,9060,671,672
0.9844268896420426,0.6514923390310867,0.9900403768506056,0.7858554564392928,0.7302153432032301,1.0,7430,7430,672,673
0.9631921536351167,0.6449826989619377,0.9665185185185186,0.7736732878742959,0.7172592592592593,1.0,6750,6750,673,674
0.9678168754601376,0.6485613623018203,0.9732706711705096,0.7784107593821578,0.722940226171244,1.0,6809,6809,674,675
0.9724981178678197,0.650417174463298,0.9756714948671072,0.7805152435594555,0.7256363380677823,1.0,7111,7111,675,676
0.9758047730026246,0.6500910746812386,0.9784784098697739,0.7811764705882352,0.7259081562714188,1.0,7295,7295,676,677
0.981432720782083,0.6497908678982224,0.9857237276933245,0.7832571818707,0.7272306675479181,1.0,7565,7565,677,678
0.9637431654033952,0.6432642273065169,0.9662531017369727,0.7723508702335499,0.7151985111662531,1.0,8060,8060,678,679
0.9775440162238058,0.6482777424338817,0.9875398034057871,0.7827279710303962,0.7258756749273155,1.0,7223,7223,679,680
0.9653009762283696,0.643397374597931,0.9693516699410609,0.773435050684502,0.7160445317616241,1.0,7635,7635,680,681
0.9762194970163027,0.6523897205988312,0.979211727950012,0.7830682746360448,0.7287310742609949,1.0,8322,8322,681,682
0.9707710233669287,0.6454712201939034,0.9722404946717537,0.7758530183727034,0.7191159058018681,1.0,7601,7601,682,683
0.9846788598415449,0.6511486845098188,0.986786165689992,0.7845788415859675,0.7290589451913133,1.0,8703,8703,683,684
0.9803082579290066,0.6486155728927643,0.9831884057971014,0.7816028388404995,0.7252753623188406,1.0,8625,8625,684,685
0.9769083693174326,0.647939262472885,0.9808450087565674,0.7803709831925455,0.7239492119089317,1.0,9136,9136,685,686
0.9717353799144056,0.6468560860793544,0.9751615764795336,0.777783393136908,0.7213914586237485,1.0,7891,7891,686,687
0.9629250013277757,0.6510048117746957,0.967741935483871,0.7783856957527215,0.7244740532959327,1.0,7130,7130,687,688
0.979482009109304,0.649608450191222,0.9837286265857694,0.782494241526818,0.7265581908439052,1.0,7252,7252,688,689
0.9751621663039548,0.6458453193063204,0.9787022045086561,0.7781738958209546,0.7210113339145597,1.0,8029,8029,689,690
0.9804835974278951,0.6516613076098606,0.9857037582903464,0.7846081651806663,0.7294030950626381,1.0,6785,6785,690,691
0.9695904195395029,0.6489541679483236,0.9693314955203308,0.7774297558728697,0.722490236618424,1.0,8706,8706,691,692
0.9754004794239098,0.6506546105302816,0.9773627617430674,0.7812270285552728,0.7263016411997736,1.0,7068,7068,692,693
0.9716872393323506,0.6473065621939276,0.9785312407462244,0.779179438811601,0.7226828546046787,1.0,6754,6754,693,694
0.9570782584050731,0.6437609679504941,0.9580756013745705,0.7700806540713734,0.7139518900343642,1.0,7275,7275,694,695
0.9716471994154645,0.6456782464846981,0.9750195160031225,0.7768862349940909,0.7199843871975019,1.0,6405,6405,695,696
0.9765240692331125,0.6460222664602226,0.9781201160973432,0.7781182007903734,0.7210872962714892,1.0,8958,8958,696,697
0.9785709166036785,0.6510745891276865,0.9809523809523809,0.7826747720364742,0.7276190476190476,1.0,7875,7875,697,698
0.9699566057025348,0.6492591254065775,0.9727900365506972,0.7787591438634517,0.7236361175037228,1.0,7387,7387,698,699
0.9830698698724949,0.6517549896765313,0.9860731485096967,0.7847930802299684,0.7295978133541585,1.0,7683,7683,699,700
0.9726152664969224,0.6516228483343325,0.978272049370018,0.7822153687997944,0.727629210593983,1.0,7778,7778,700,701
0.9723497762710268,0.6468835750686005,0.9744891933388449,0.7775892941287343,0.721270816109602,1.0,8467,8467,701,702
0.9677148281913709,0.6517097581317765,0.972132371236626,0.7803075694028361,0.7263000746454342,1.0,8038,8038,702,703
0.9641492989552136,0.6429188255613126,0.9670087024288869,0.7723429638466726,0.7149629822054813,1.0,7699,7699,703,704
0.973388541791011,0.6458793053823275,0.9763596809282088,0.7774569811756554,0.7205221174764322,1.0,6895,6895,704,705
0.9776664298172206,0.6553979444491633,0.9844348047971422,0.7869053082453725,0.7334141362592498,1.0,7838,7838,705,706
0.9788654974854258,0.6515370859235289,0.9826611867454406,0.7835526652670388,0.7285512458258413,1.0,7786,7786,706,707
0.9821126185889434,0.6491049633848658,0.9853327157634707,0.7826353547121221,0.7263393546394936,1.0,6477,6477,707,708
0.9679025123051801,0.6434396614018788,0.9696639701306783,0.7735650015513497,0.7161636589919104,1.0,6428,6428,708,709
0.9618075143444955,0.6421945401537238,0.9695878351340537,0.7726403061224489,0.7146858743497398,1.0,7497,7497,709,710
0.9817363357722134,0.649738684547875,0.9856394913986537,0.7831926779983359,0.7271503365744203,1.0,6685,6685,710,711
0.9737218058467921,0.6516988062442608,0.9768754301445286,0.781823189204076,0.7273916035788025,1.0,7265,7265,711,712
0.9456065065391812,0.6436905254447662,0.9501648955661415,0.7674625098658248,0.71210455600342,1.0,8187,8187,712,713
0.9663319196240484,0.6487162851051997,0.9722183636616196,0.7781854569713142,0.7228781775246562,1.0,7199,7199,713,714
0.9688281237985569,0.6517468260587527,0.9696677237005377,0.7795389048991355,0.725768647456225,1.0,7253,7253,714,715
0.9701915672326834,0.6496265399165777,0.9722706155632985,0.7788567773448858,0.7239401858304297,1.0,6888,6888,715,716
0.9811314897179509,0.6512689428519263,0.9845431962462048,0.7839560439560439,0.728677891250345,1.0,7246,7246,716,717
0.967548777494383,0.6480979624611061,0.9725862328663956,0.7778580893868209,0.722247326404579,1.0,6639,6639,717,718
0.9791384318807584,0.6480695171324183,0.9805767219483043,0.7803804994054697,0.7240400418347527,1.0,6693,6693,718,719
0.9658959070350224,0.6508828955459897,0.9676113360323887,0.7782563025210084,0.7243045579208567,1.0,7657,7657,719,720
0.9773935737577725,0.6507522393251587,0.9791939282910233,0.7818818243560942,0.7268385239466109,1.0,7642,7642,720,721
0.9719001146466764,0.6489261492087415,0.9750884642604388,0.779254567049375,0.7237791932059447,1.0,7065,7065,721,722
0.9739234614921826,0.6486940298507463,0.9781966521311014,0.7800774019855292,0.7242228161485441,1.0,7109,7109,722,723
0.9787360761196283,0.6461408688317166,0.9823661429945495,0.779544587202646,0.7221865982686758,1.0,6238,6238,723,724
0.9651984787827549,0.6466852689310113,0.9664941041127408,0.7748890298034242,0.7192263445498993,1.0,6954,6954,724,725
0.9789708755837694,0.6481673419391313,0.9787990893568583,0.7798877614647696,0.7237478656801366,1.0,7028,7028,725,726
0.9712261789847646,0.6457591623036649,0.9727129337539432,0.7762114537444934,0.7195583596214511,1.0,6340,6340,726,727
0.9660847981545558,0.6506711764084134,0.9656470588235294,0.7774690578428897,0.7236078431372549,1.0,6375,6375,727,728
0.9601888580742584,0.6449056210240901,0.9605467536502019,0.7716977600299495,0.7158278968623796,1.0,6438,6438,728,729
0.9753933367753269,0.6519176800748363,0.9801687763713081,0.7830337078651686,0.7284106891701828,1.0,7110,7110,729,730
0.9657919678217073,0.6490188818955942,0.9703847218378079,0.7778147531891292,0.7228065319678937,1.0,7226,7226,730,731
0.9788582021937821,0.644675181475696,0.9841492495441155,0.7790361980901621,0.7208584654229204,1.0,7129,7129,731,732
0.9836373307467687,0.6510751700055137,0.9870437447757036,0.7846068660022149,0.7290331568682085,1.0,7178,7178,732,733
0.976654173588701,0.649581589958159,0.9802088392423507,0.7813588850174216,0.7257163671685284,1.0,8236,8236,733,734
0.9795720653286508,0.649379357252168,0.9814957594448728,0.7816209578387229,0.7257774351066564,1.0,7782,7782,734,735
0.9707422168760406,0.6466944355441632,0.9737857832100354,0.7772286759514794,0.720890961724027,1.0,6218,6218,735,736
0.978908635551646,0.6471352053238111,0.9810531496062992,0.7798533007334963,0.7230561023622047,1.0,8128,8128,736,737
0.977491402541171,0.6532877882152007,0.9822574997081825,0.7846885490488623,0.7304774133302206,1.0,8567,8567,737,738
0.9831972963704416,0.6525132688104902,0.9834137160334079,0.7844977243935626,0.7298553111398659,1.0,8501,8501,738,739
0.9788608510776277,0.6450996015936254,0.9810954920019389,0.7783866935871551,0.7206737760542898,1.0,8252,8252,739,740
0.9767668475903427,0.6471067644661777,0.9787968441814595,0.7791188303404966,0.7225098619329389,1.0,8112,8112,740,741
0.9799265726314753,0.6485060015323061,0.9834753421120578,0.7816139126866054,0.7252130131680867,1.0,7746,7746,741,742
0.9783330318875123,0.6496343775390448,0.9802479226263452,0.7814094907156043,0.7257866775643645,1.0,7341,7341,742,743
0.9610512944289095,0.647381457891012,0.9637824311866192,0.7745144731968038,0.7194126168839721,1.0,7593,7593,743,744
0.9811668002700974,0.6512024407753051,0.9842669198426692,0.7838202732624076,0.7285365522853655,1.0,7373,7373,744,745
0.9755857721409061,0.6514140172141226,0.9794005017826489,0.782425233398386,0.727650864914829,1.0,7573,7573,745,746
0.9676684258057661,0.6485152162699874,0.9698071625344352,0.7772675086107922,0.7220936639118457,1.0,9075,9075,746,747
0.9683176396618476,0.6460138012039348,0.9722682576510883,0.7762536938208442,0.7197547232350017,1.0,9051,9051,747,748
0.9710930290112021,0.6487545937117191,0.9702002931118711,0.7775657025400088,0.7224596971177333,1.0,8188,8188,748,749
0.9602226089289189,0.6491984140665402,0.9661364802462802,0.7765749046293432,0.7220369420215496,1.0,7796,7796,749,750
0.9682603126499798,0.644770887238127,0.9696247018953182,0.7745137357128534,0.7177105560436802,0.5,7967,7967,750,751
0.9682573650858748,0.6521257750221435,0.972482113373693,0.7807184200061856,0.7268574573472757,1.0,9085,9085,751,752
0.9767665279201204,0.650114372855509,0.9796064914548327,0.7815525637353193,0.7261956053425248,1.0,6963,6963,752,753
